-8	0.01087	-7	0.00591	-8
-8	0.00495	783	0.05873	-8
-9	0.01362	-8	0.00752	-9
-9	0.00082	784	0.05551	-9
785	0.05353	786	0.04516	-8
-9	0.00415	-8	0.00841	-9
787	0.11803	788	0.06402	-8
-8	0.00697	789	0.05839	-8
790	0.0348	791	0.04344	-7
-8	0.00917	-7	0.0292	-8
-8	0.00995	792	0.1044	-8
-9	0.00578	-8	0.03414	-9
793	0.06016	794	0.06306	-8
-8	0.00171	795	0.03554	-8
796	0.03958	797	0.07528	-7
-8	0.0041	-7	0.00594	-8
-8	0.01466	798	0.02341	-8
-8	0.00409	799	0.0245	-8
-8	0.00245	800	0.05578	-8
801	0.05565	802	0.04432	-7
-8	0.00828	-7	0.00925	-8
-8	0.0074	803	0.06494	-8
-8	0.005	804	0.07842	-8
-8	0.01003	805	0.05645	-8
-9	0.01491	-8	0.005	-9
-9	0.00578	806	0.09914	-9
807	0.07033	808	0.06634	-8
-8	0.00855	809	0.07963	-8
-9	0.02807	-8	0.02615	-9
810	0.06462	811	0.07926	-8
812	0.05493	813	0.03635	-7
-8	0.05139	-7	0.01261	-8
814	0.05811	815	0.05556	-7
-8	0.0042	-7	0.04186	-8
816	0.07351	817	0.08562	-7
-8	0.01168	-7	0.01212	-8
-8	0.00248	818	0.0727	-8
-8	0.00667	819	0.06784	-8
820	0.05331	821	0.04295	-7
-8	0.00586	-7	0.01175	-8
-8	0.01076	822	0.06452	-8
-9	0.00505	-8	0.0816	-9
823	0.02583	824	0.0113	-8
-8	0.00984	825	0.01935	-8
826	0.01935	827	0.04868	-7
-8	0.00408	-7	0.00581	-8
828	0.02341	829	0.03963	-7
-8	0.00327	-7	0.00083	-8
-8	0.01306	830	0.04925	-8
831	0.04619	832	0.06667	-7
-8	0.00663	-7	0.00758	-8
-8	0.00576	833	0.04689	-8
834	0.04722	835	0.04516	-7
-7	0.02434	836	0.07699	-7
-8	0.00331	-7	0.00337	-8
837	0.07593	838	0.09208	-7
839	0.04874	840	0.10186	-6
-7	0.00953	-6	0.00776	-7
-8	0.00492	-7	0.00249	-8
841	0.07258	842	0.04927	-7
-8	0.03713	-7	0.0289	-8
-9	0.01268	-8	0.00834	-9
843	0.08124	844	0.06416	-8
-9	0.00663	-8	0.01184	-9
845	0.07796	846	0.05085	-8
-9	0.04055	-8	0.04762	-9
-9	0.01176	847	0.05004	-9
-9	0.00748	848	0.0675	-9
849	0.0475	850	0.04963	-8
-8	0.07926	851	0.06627	-8
-8	0.01793	852	0.04184	-8
853	0.04766	854	0.04858	-7
-8	0.00912	-7	0.0042	-8
-8	0.01642	855	0.07374	-8
856	0.04643	857	0.06311	-7
-8	0.00421	-7	0.00606	-8
-9	0.00832	-8	0.00658	-9
858	0.05101	859	0.08202	-8
-8	0.00594	860	0.07861	-8
-8	0.00753	861	0.08562	-8
862	0.04216	863	0.04351	-7
-8	0.05239	-7	0.00585	-8
-8	0.01008	864	0.05414	-8
-8	0.00165	865	0.0525	-8
866	0.07338	867	0.0469	-7
-7	0.01586	868	0.03877	-7
-8	0.01498	-7	0.01065	-8
-9	0.00498	-8	0.02307	-9
869	0.09942	870	0.03952	-8
-8	0.02486	871	0.07327	-8
-8	0.01175	872	0.06548	-8
873	0.10339	874	0.06613	-7
-8	0.01504	-7	0.0087	-8
-8	0.0058	875	0.05242	-8
876	0.04843	877	0.05743	-7
-7	0.0471	878	0.05004	-7
879	0.06935	880	0.07661	-6
-7	0.00335	-6	0.00515	-7
-8	0.00498	-7	0.00581	-8
881	0.06897	882	0.058	-7
-7	0.07857	883	0.05174	-7
-7	0.00338	884	0.04801	-7
885	0.04731	886	0.05497	-6
-7	0.00577	-6	0.03713	-7
-7	0.00332	887	0.0701	-7
-7	0.00752	888	0.06903	-7
-7	0.02258	889	0.08972	-7
-8	0.05759	-7	0.08921	-8
-9	0.0273	-8	0.02065	-9
890	0.06261	891	0.06964	-8
-8	0.0162	892	0.07774	-8
-8	0.03796	893	0.12195	-8
894	0.07266	895	0.06959	-7
-7	0.01062	896	0.08627	-7
-8	0.0305	-7	0.06505	-8
897	0.06977	898	0.06481	-7
-7	0.02626	899	0.08083	-7
900	0.07042	901	0.07926	-6
-7	0.02246	-6	0.01407	-7
-8	0.00515	-7	0.02065	-8
-8	0.02182	902	0.09539	-8
903	0.04754	904	0.06276	-7
905	0.07258	906	0.07449	-6
-7	0.0531	-6	0.00772	-7
907	0.07602	908	0.08826	-6
-7	0.00669	-6	0.00445	-7
909	0.08333	910	0.07554	-6
911	0.05202	912	0.07705	-5
-6	0.01176	-5	0.00952	-6
913	0.0811	914	0.06255	-5
-6	0.02212	-5	0.06681	-6
-7	0.01744	-6	0.00169	-7
-8	0.00516	-7	0.00671	-8
-9	0.01253	-8	0.01249	-9
-9	0.01499	915	0.09121	-9
916	0.05497	917	0.05807	-8
-8	0.00252	918	0.07773	-8
-8	0.00756	919	0.06785	-8
-8	0.09034	920	0.13096	-8
921	0.07871	922	0.10252	-7
-8	0.01243	-7	0.01491	-8
923	0.07045	924	0.05937	-7
-7	0.01355	925	0.07347	-7
-7	0.03023	926	0.08958	-7
-7	0.01363	927	0.07016	-7
-8	0.02015	-7	0.0243	-8
928	0.11391	929	0.11703	-7
-8	0.00926	-7	0.03934	-8
-9	0.01098	-8	0.01597	-9
930	0.10204	931	0.07699	-8
-8	0.00517	932	0.10999	-8
-8	0.0222	933	0.09659	-8
-8	0.00762	934	0.06728	-8
-8	0.01012	935	0.08298	-8
936	0.05047	937	0.05712	-7
-7	0.01272	938	0.06088	-7
-8	0.00171	-7	0.01174	-8
939	0.04231	940	0.07792	-7
-7	0.01023	941	0.03977	-7
-7	0.00498	942	0.09556	-7
-7	0.03978	943	0.07922	-7
944	0.04441	945	0.05206	-6
-6	0.03804	946	0.03339	-6
-7	0.00083	-6	0.00667	-7
-7	0.01073	947	0.05758	-7
-8	0.03915	-7	0.0126	-8
948	0.04335	949	0.06855	-7
-7	0.01095	950	0.04689	-7
-7	0.01984	951	0.09943	-7
952	0.08569	953	0.05323	-6
-6	0.00855	954	0.07745	-6
-7	0.00427	-6	0.01175	-7
-8	0.04706	-7	0.01741	-8
-8	0.00585	955	0.06538	-8
-8	0.04149	956	0.10088	-8
957	0.06295	958	0.0686	-7
-7	0.00597	959	0.04127	-7
960	0.05782	961	0.03148	-6
-6	0.01675	962	0.0525	-6
-7	0.00497	-6	0.00666	-7
-7	0.00986	963	0.08559	-7
-7	0.00507	964	0.07893	-7
965	0.05246	966	0.08333	-6
-7	0.01501	-6	0.04007	-7
967	0.04195	968	0.12047	-6
-6	0.02607	969	0.04516	-6
-6	0.00911	970	0.06053	-6
-6	0.00419	971	0.05546	-6
-6	0.01324	972	0.03874	-6
-6	0.02309	973	0.07225	-6
-6	0.03882	974	0.11446	-6
-7	0.00842	-6	0.01901	-7
975	0.05085	976	0.05594	-6
-6	0.01266	977	0.07536	-6
-6	0.01844	978	0.11612	-6
-6	0.01372	979	0.08612	-6
-7	0.00084	-6	0.00085	-7
-8	0.00774	-7	0.00415	-8
980	0.05347	981	0.05254	-7
-7	0.00696	982	0.07377	-7
-7	0.00431	983	0.06606	-7
984	0.07436	985	0.06159	-6
-7	0.00344	-6	0.01265	-7
986	0.06346	987	0.07471	-6
-7	0.0205	-6	0.05359	-7
-8	0.00249	-7	0.01034	-8
988	0.07674	989	0.08684	-7
990	0.08772	991	0.06452	-6
-7	0.0249	-6	0.05509	-7
-8	0.04772	-7	0.0051	-8
992	0.06822	993	0.0713	-7
-7	0.03841	994	0.09575	-7
995	0.1175	996	0.1112	-6
-6	0.02915	997	0.09393	-6
-7	0.0342	-6	0.01026	-7
998	0.07557	999	0.09473	-6
-7	0.00845	-6	0.03499	-7
-7	0.00669	1000	0.09213	-7
1001	0.13448	1002	0.11167	-6
-6	0.01011	1003	0.12368	-6
-6	0.01291	1004	0.14446	-6
1005	0.10833	1006	0.13006	-5
-6	0.01578	-5	0.04136	-6
1007	0.06196	1008	0.10579	-5
-6	0.01203	-5	0.01553	-6
-7	0.02294	-6	0.00758	-7
1009	0.06958	1010	0.07527	-6
-6	0.02895	1011	0.10994	-6
-7	0.00333	-6	0.01814	-7
1012	0.06592	1013	0.05977	-6
-6	0.00765	1014	0.03716	-6
-6	0.0436	1015	0.10597	-6
1016	0.04211	1017	0.07466	-5
-5	0.01436	1018	0.05902	-5
-5	0.00501	1019	0.06098	-5
-6	0.01032	-5	0.03332	-6
1020	0.11183	1021	0.10602	-5
-6	0.00501	-5	0.01502	-6
-7	0.00333	-6	0.01593	-7
-8	0.00678	-7	0.00911	-8
1022	0.05227	1023	0.02855	-7
-7	0.01523	1024	0.03997	-7
-7	0.03087	1025	0.05882	-7
-7	0.0092	1026	0.07166	-7
-7	0.01175	1027	0.07607	-7
1028	0.07237	1029	0.05139	-6
-6	0.0249	1030	0.07407	-6
-7	0.01002	-6	0.00675	-7
1031	0.05103	1032	0.05481	-6
-6	0.03002	1033	0.07124	-6
-6	0.00922	1034	0.11946	-6
-6	0.01876	1035	0.06159	-6
-7	0.00248	-6	0.00922	-7
1036	0.03554	1037	0.05455	-6
-7	0.00331	-6	0.0176	-7
1038	0.07348	1039	0.06928	-6
-6	0.01055	1040	0.07351	-6
-7	0.00739	-6	0.02258	-7
1041	0.08061	1042	0.06624	-6
-7	0.00414	-6	0.01362	-7
1043	0.05825	1044	0.04439	-6
-7	0.00415	-6	0.00674	-7
-7	0.01072	1045	0.08183	-7
1046	0.06371	1047	0.06655	-6
-6	0.01352	1048	0.07637	-6
-6	0.01082	1049	0.0565	-6
-6	0.01253	1050	0.06941	-6
1051	0.0671	1052	0.06144	-5
-5	0.00681	1053	0.06619	-5
-6	0.00333	-5	0.01172	-6
1054	0.03795	1055	0.04204	-5
-6	0.00663	-5	0.01505	-6
-6	0.00494	1056	0.07518	-6
1057	0.06569	1058	0.09388	-5
-6	0.01093	-5	0.02667	-6
-7	0.01355	-6	0.00586	-7
-7	0.00664	1059	0.0686	-7
1060	0.04439	1061	0.05506	-6
-6	0.00505	1062	0.07842	-6
-6	0.00588	1063	0.12713	-6
1064	0.06472	1065	0.0843	-5
-6	0.00345	-5	0.0077	-6
-6	0.01245	1066	0.07326	-6
1067	0.05903	1068	0.04116	-5
-6	0.00673	-5	0.00168	-6
-6	0.00496	1069	0.07214	-6
-6	0.01928	1070	0.07006	-6
1071	0.05728	1072	0.06177	-5
-5	0.01603	1073	0.07227	-5
-6	0.04207	-5	0.06441	-6
-7	0.00503	-6	0.00255	-7
-7	0.03651	1074	0.08467	-7
-8	0.00744	-7	0.0128	-8
-8	0.02156	1075	0.11255	-8
-9	0.00418	-8	0.01806	-9
1076	0.08319	1077	0.05695	-8
-8	0.00521	1078	0.05115	-8
-8	0.01265	1079	0.05506	-8
-8	0.00754	1080	0.04197	-8
-8	0.0091	1081	0.06045	-8
1082	0.0431	1083	0.08805	-7
-8	0.01665	-7	0.00254	-8
-8	0.00753	1084	0.07031	-8
1085	0.07536	1086	0.05188	-7
-7	0.0102	1087	0.06723	-7
-8	0.00839	-7	0.00928	-8
1088	0.05821	1089	0.04685	-7
-7	0.01944	1090	0.05897	-7
-7	0.03936	1091	0.09023	-7
1092	0.05299	1093	0.06192	-6
-7	0.01115	-6	0.02275	-7
1094	0.06349	1095	0.0723	-6
-7	0.0067	-6	0.02733	-7
-8	0.00747	-7	0.00167	-8
1096	0.10013	1097	0.07661	-7
-8	0.01475	-7	0.00608	-8
1098	0.05605	1099	0.06386	-7
-7	0.04056	1100	0.07264	-7
-7	0.03381	1101	0.09312	-7
-7	0.01711	1102	0.08466	-7
-8	0.00249	-7	0.00507	-8
1103	0.07022	1104	0.10261	-7
-8	0.00743	-7	0.01478	-8
-9	0.00582	-8	0.01649	-9
1105	0.05178	1106	0.04849	-8
-8	0.0109	1107	0.08766	-8
-8	0.03387	1108	0.10089	-8
1109	0.07764	1110	0.05155	-7
-7	0.02521	1111	0.09602	-7
-8	0.00687	-7	0.01393	-8
-9	0.00413	-8	0.03604	-9
1112	0.08127	1113	0.08194	-8
-8	0.01462	1114	0.08604	-8
1115	0.09428	1116	0.07338	-7
-8	0.01689	-7	0.04629	-8
-8	0.00507	1117	0.06386	-8
1118	0.09516	1119	0.07864	-7
-7	0.02047	1120	0.07823	-7
-7	0.00175	1121	0.08748	-7
-7	0.0184	1122	0.08264	-7
-8	0.03849	-7	0.03489	-8
-9	0.00501	-8	0.01188	-9
1123	0.09277	1124	0.11549	-8
-9	0.00416	-8	0.01944	-9
1125	0.0379	1126	0.05705	-8
-8	0.00084	1127	0.05641	-8
-8	0.01487	1128	0.05272	-8
-8	0.00834	1129	0.04244	-8
1130	0.05122	1131	0.04593	-7
-7	0.00084	1132	0.05835	-7
-7	0.01985	1133	0.05354	-7
-7	0.03588	1134	0.05798	-7
-8	0.00329	-7	0.00758	-8
-8	0.00247	1135	0.07385	-8
1136	0.05323	1137	0.03707	-7
-7	0.00754	1138	0.04113	-7
1139	0.01466	1140	0.10649	-6
-7	0.00248	-6	0.05025	-7
-8	0.0025	-7	0.0132	-8
1141	0.0409	1142	0.03872	-7
-7	0.01945	1143	0.04329	-7
1144	0.03531	1145	0.06175	-6
-7	0.00662	-6	0.00979	-7
-8	0.00247	-7	0.01561	-8
1146	0.04271	1147	0.03626	-7
-7	0.00333	1148	0.05512	-7
-8	0.00739	-7	0.0033	-8
-8	0.00739	1149	0.06285	-8
1150	0.0487	1151	0.0693	-7
-7	0.00508	1152	0.05037	-7
-8	0.0075	-7	0.0033	-8
1153	0.05041	1154	0.09144	-7
1155	0.03171	1156	0.05016	-6
-7	0.01195	-6	0.02757	-7
-7	0.0133	1157	0.0678	-7
-8	0.00658	-7	0.00672	-8
1158	0.10484	1159	0.12885	-7
-7	0.01418	1160	0.10008	-7
-8	0.00248	-7	0.01774	-8
-8	0.0117	1161	0.08384	-8
1162	0.07903	1163	0.04677	-7
1164	0.09205	1165	0.05671	-6
-7	0.0034	-6	0.01139	-7
1166	0.07829	1167	0.0686	-6
-7	0.00742	-6	0.03697	-7
1168	0.0379	1169	0.06115	-6
-6	0.00668	1170	0.09496	-6
-7	0.00916	-6	0.00592	-7
1171	0.05726	1172	0.06874	-6
-6	0.01189	1173	0.04915	-6
-6	0.00578	1174	0.03874	-6
-7	0.02313	-6	0.0182	-7
1175	0.07002	1176	0.03707	-6
-6	0.0143	1177	0.0693	-6
-6	0.00837	1178	0.04435	-6
-7	0.01409	-6	0.00743	-7
-7	0.00414	1179	0.06538	-7
-7	0.00416	1180	0.06858	-7
-8	0.00587	-7	0.03086	-8
-8	0.01589	1181	0.09532	-8
1182	0.0442	1183	0.06638	-7
-7	0.01257	1184	0.06048	-7
-7	0.08573	1185	0.11636	-7
-7	0.00088	1186	0.09107	-7
-8	0.01025	-7	0.01771	-8
1187	0.09186	1188	0.06964	-7
-8	0.00167	-7	0.01036	-8
1189	0.0763	1190	0.07989	-7
-7	0.0596	1191	0.09847	-7
-8	0.00249	-7	0.0156	-8
1192	0.12871	1193	0.09047	-7
-8	0.00998	-7	0.06483	-8
1194	0.02498	1195	0.02969	-7
1196	0.04239	1197	0.03155	-6
-7	0.03784	-6	0.05329	-7
1198	0.05909	1199	0.0604	-6
-7	0.04521	-6	0.03809	-7
-7	0.01438	1200	0.05287	-7
1201	0.04603	1202	0.08475	-6
-7	0.01987	-6	0.04932	-7
1203	0.10387	1204	0.09853	-6
-6	0.03418	1205	0.10968	-6
-7	0.07152	-6	0.00865	-7
-8	0.00843	-7	0.00602	-8
1206	0.06056	1207	0.07677	-7
-7	0.00341	1208	0.11722	-7
1209	0.0525	1210	0.07622	-6
-7	0.02639	-6	0.04248	-7
1211	0.04358	1212	0.05768	-6
-6	0.03109	1213	0.08401	-6
-7	0.00337	-6	0.00762	-7
-8	0.01678	-7	0.02338	-8
1214	0.04777	1215	0.0632	-7
-7	0.00254	1216	0.0388	-7
-7	0.01152	1217	0.0648	-7
1218	0.11674	1219	0.04858	-6
-7	0.01086	-6	0.00778	-7
-7	0.00825	1220	0.08893	-7
-7	0.01951	1221	0.08598	-7
1222	0.07299	1223	0.07916	-6
-7	0.00761	-6	0.09145	-7
1224	0.07861	1225	0.05012	-6
-6	0.00937	1226	0.04754	-6
-6	0.00906	1227	0.06694	-6
-7	0.0094	-6	0.05008	-7
-7	0.01092	1228	0.05977	-7
1229	0.05518	1230	0.0843	-6
-6	0.02541	1231	0.0671	-6
-6	0.00838	1232	0.07352	-6
-7	0.00498	-6	0.0454	-7
1233	0.07029	1234	0.10381	-6
-6	0.01121	1235	0.10074	-6
-6	0.0135	1236	0.07206	-6
1237	0.05516	1238	0.07374	-5
-6	0.01843	-5	0	-6
1239	0.11338	1240	0.04766	-5
-5	0.02068	1241	0.0404	-5
-6	0.01504	-5	0.00917	-6
-7	0.01341	-6	0.02812	-7
1242	0.11189	1243	0.09627	-6
1244	0.0488	1245	0.04443	-5
-6	0.02072	-5	0.02424	-6
-7	0.01085	-6	0.00586	-7
1246	0.08003	1247	0.09991	-6
-6	0.01206	1248	0.08306	-6
-6	0.01179	1249	0.08424	-6
1250	0.05054	1251	0.05589	-5
-5	0.00804	1252	0.07439	-5
-5	0.01247	1253	0.0583	-5
-6	0.05323	-5	0.01163	-6
1254	0.11485	1255	0.06545	-5
-6	0.01444	-5	0.04604	-6
-7	0.03157	-6	0.01184	-7
-8	0.01172	-7	0.01269	-8
1256	0.09351	1257	0.05806	-7
1258	0.06608	1259	0.0541	-6
-7	0.01204	-6	0.01015	-7
-7	0.01323	1260	0.0371	-7
-7	0.04075	1261	0.08452	-7
1262	0.05657	1263	0.04387	-6
-6	0.02362	1264	0.03821	-6
1265	0.05676	1266	0.04476	-5
-6	0.0157	-5	0.01551	-6
-7	0.0017	-6	0.02567	-7
1267	0.07439	1268	0.03707	-6
-6	0.00673	1269	0.0693	-6
-6	0.01087	1270	0.03793	-6
-6	0.00248	1271	0.04584	-6
-6	0.04544	1272	0.07692	-6
-6	0.02461	1273	0.10968	-6
1274	0.0475	1275	0.05367	-5
-6	0.01378	-5	0.10113	-6
-7	0.02167	-6	0.01274	-7
1276	0.0866	1277	0.08313	-6
-6	0.01915	1278	0.06048	-6
-6	0.00501	1279	0.0525	-6
-7	0.00502	-6	0.09001	-7
-8	0.00922	-7	0.00341	-8
-9	0.00663	-8	0.00414	-9
1280	0.05479	1281	0.04522	-8
-8	0.02666	1282	0.08462	-8
-8	0.01935	1283	0.03707	-8
1284	0.03062	1285	0.05821	-7
-8	0.00251	-7	0.01087	-8
1286	0.10671	1287	0.1249	-7
-7	0.04852	1288	0.06997	-7
-7	0.07445	1289	0.01289	-7
-8	0.00901	-7	0.00929	-8
1290	0.05155	1291	0.04538	-7
-8	0.00737	-7	0.00339	-8
-8	0.00327	1292	0.03471	-8
-8	0.00164	1293	0.0487	-8
1294	0.08664	1295	0.01694	-7
-7	0.01016	1296	0.02825	-7
-8	0.00496	-7	0.00491	-8
-8	0.00978	1297	0.038	-8
-8	0.00991	1298	0.07869	-8
-8	0.00673	1299	0.03984	-8
-8	0.05764	1300	0.05574	-8
-8	0.02286	1301	0.07593	-8
1302	0.04685	1303	0.03148	-7
-7	0.00416	1304	0.042	-7
-7	0.00082	1305	0.0558	-7
1306	0.0315	1307	0.03231	-6
-6	0.00661	1308	0.09044	-6
-7	0.01414	-6	0.02017	-7
-7	0.00743	1309	0.06063	-7
1310	0.06629	1311	0.07599	-6
-7	0.01006	-6	0.01117	-7
1312	0.07108	1313	0.06295	-6
-7	0.01486	-6	0.02891	-7
-7	0.00747	1314	0.10094	-7
-7	0.0297	1315	0.06876	-7
-8	0.00337	-7	0.00421	-8
1316	0.06581	1317	0.05419	-7
-7	0.01954	1318	0.02487	-7
1319	0.06164	1320	0.0411	-6
-7	0.01245	-6	0.00448	-7
-7	0.03062	1321	0.04391	-7
1322	0.10273	1323	0.02749	-6
-7	0.01183	-6	0.00256	-7
-7	0.01912	1324	0.15	-7
-7	0.00791	1325	0.04996	-7
1326	0.02579	1327	0.04572	-6
-6	0	1328	0.07192	-6
-7	0.00913	-6	0.01834	-7
-7	0.00493	1329	0.03551	-7
-7	0.00658	1330	0.03874	-7
-7	0.00823	1331	0.08201	-7
1332	0.03554	1333	0.01738	-6
-7	0.00253	-6	0.02314	-7
-7	0.01472	1334	0.0413	-7
-7	0.0091	1335	0.03987	-7
1336	0.02587	1337	0.03231	-6
-6	0.00331	1338	0.02908	-6
-7	0.00165	-6	0.00903	-7
-7	0.0352	1339	0.08748	-7
-8	0.00494	-7	0.01192	-8
1340	0.03713	1341	0.04194	-7
-7	0.03591	1342	0.0565	-7
-7	0.00669	1343	0.04605	-7
-8	0.00578	-7	0.0182	-8
1344	0.06462	1345	0.02423	-7
-7	0.00336	1346	0.05111	-7
-7	0.00746	1347	0.03473	-7
-7	0.01564	1348	0.02342	-7
-7	0.01151	1349	0.0463	-7
-7	0.02064	1350	0.05089	-7
-7	0.03745	1351	0.03803	-7
1352	0.03931	1353	0.04373	-6
-7	0.00666	-6	0.02549	-7
-7	0.0033	1354	0.02302	-7
1355	0.0134	1356	0.02755	-6
-7	0.00986	-6	0.00906	-7
-7	0.00329	1357	0.02269	-7
1358	0.00891	1359	0.06347	-6
-7	0.01476	-6	0.00668	-7
-7	0.01564	1360	0.0418	-7
1361	0.0791	1362	0.05421	-6
-6	0.01019	1363	0.06974	-6
-7	0.03057	-6	0.01674	-7
-7	0.01421	1364	0.10734	-7
1365	0.07302	1366	0.09614	-6
-7	0.00596	-6	0.03413	-7
-7	0.00838	1367	0.10232	-7
-8	0.01979	-7	0.00682	-8
1368	0.04655	1369	0.03824	-7
-7	0.04768	1370	0.0727	-7
-8	0.00249	-7	0.0076	-8
1371	0.06175	1372	0.08826	-7
-7	0.0422	1373	0.02427	-7
-7	0.01076	1374	0.08532	-7
1375	0.04369	1376	0.02751	-6
1377	0.05596	1378	0.12564	-5
-6	0.00582	-5	0.01485	-6
-7	0.00504	-6	0.00412	-7
1379	0.04383	1380	0.05064	-6
-6	0.01506	1381	0.07048	-6
1382	0.04801	1383	0.04126	-5
-6	0.00999	-5	0.02089	-6
-6	0	1384	0.02597	-6
-6	0.01723	1385	0.04975	-6
-7	0.00575	-6	0.00745	-7
1386	0.03881	1387	0.04619	-6
-7	0.03445	-6	0.02178	-7
-8	0.00332	-7	0.01668	-8
1388	0.02747	1389	0.02513	-7
-8	0.00413	-7	0.05428	-8
1390	0.04116	1391	0.04835	-7
-7	0.01751	1392	0.05394	-7
1393	0.05785	1394	0.07779	-6
-7	0.0381	-6	0.01482	-7
-8	0.00335	-7	0.00586	-8
1395	0.03194	1396	0.03473	-7
-7	0.03235	1397	0.05562	-7
1398	0.071	1399	0.06154	-6
-6	0.0252	1400	0.05242	-6
-7	0.00834	-6	0.00249	-7
-7	0.02656	1401	0.06911	-7
-8	0.00331	-7	0.00421	-8
1402	0.05697	1403	0.0814	-7
-7	0.01198	1404	0.05617	-7
-7	0.0025	1405	0.06501	-7
-8	0.00329	-7	0.0025	-8
1406	0.06324	1407	0.02585	-7
-7	0.01005	1408	0.05021	-7
1409	0.03557	1410	0.03473	-6
-7	0.00249	-6	0.01081	-7
-8	0.00909	-7	0.02369	-8
1411	0.03697	1412	0.04834	-7
-7	0.0084	1413	0.04452	-7
-7	0.00914	1414	0.0384	-7
-7	0.00332	1415	0.03492	-7
1416	0.04456	1417	0.0442	-6
-7	0.01157	-6	0.00503	-7
-7	0.00494	1418	0.04207	-7
1419	0.06002	1420	0.05105	-6
-7	0.00824	-6	0.02883	-7
-7	0.00333	1421	0.07761	-7
-7	0.0169	1422	0.06467	-7
1423	0.05486	1424	0.06452	-6
-6	0.05922	1425	0.0904	-6
-6	0.01373	1426	0.06336	-6
-7	0.0042	-6	0.00502	-7
-8	0.00329	-7	0.00247	-8
1427	0.02991	1428	0.03473	-7
-7	0.00332	1429	0.04362	-7
-7	0.00825	1430	0.02649	-7
-7	0.03209	1431	0.03629	-7
-7	0.01411	1432	0.04273	-7
1433	0.02524	1434	0.03339	-6
-7	0.00493	-6	0.02004	-7
-7	0.02978	1435	0.07599	-7
1436	0.06388	1437	0.05097	-6
-6	0.07267	1438	0.09668	-6
-7	0.00678	-6	0.00174	-7
1439	0.04075	1440	0.05717	-6
-6	0.06452	1441	0.08219	-6
1442	0.04919	1443	0.05766	-5
-6	0.02008	-5	0.03286	-6
-7	0.01656	-6	0.00168	-7
-8	0.01641	-7	0.005	-8
-9	0.00331	-8	0.0124	-9
-10	0.00413	-9	0.00658	-10
1444	0.04959	1445	0.05493	-9
-9	0.00838	1446	0.09863	-9
1447	0.0832	1448	0.12611	-8
-9	0.0068	-8	0.0273	-9
-9	0.03248	1449	0.0121	-9
-9	0	1450	0.046	-9
-9	0.00975	1451	0.00889	-9
-9	0.00499	1452	0.0652	-9
-9	0.00332	1453	0.05574	-9
-9	0.00421	1454	0.08455	-9
-9	0.00244	1455	0.00968	-9
-9	0.01051	1456	0.00645	-9
1457	0.00645	1458	0.08243	-8
-9	0.00324	-8	0.00421	-9
-9	0.00164	1459	0.02181	-9
1460	0.06564	1461	0.03809	-8
-8	0.01102	1462	0.03662	-8
-8	0.01234	1463	0.06683	-8
-8	0.03534	1464	0.03961	-8
-8	0.005	1465	0.03228	-8
-9	0.00571	-8	0.02214	-9
1466	0.08643	1467	0.05024	-8
-8	0.00856	1468	0.06115	-8
1469	0.07469	1470	0.04719	-7
-8	0.0142	-7	0.01365	-8
-8	0.00663	1471	0.0502	-8
1472	0.046	1473	0.03067	-7
-7	0.03417	1474	0.04597	-7
-8	0.00744	-7	0.01413	-8
1475	0.03548	1476	0.03563	-7
-7	0.00914	1477	0.0443	-7
-8	0.01316	-7	0.0033	-8
-8	0.01396	1478	0.0318	-8
-8	0.00412	1479	0.03025	-8
1480	0.03191	1481	0.03097	-7
-8	0.01558	-7	0.02263	-8
1482	0.05354	1483	0.06194	-7
-8	0.00247	-7	0.02322	-8
-9	0.00245	-8	0.00326	-9
1484	0.03191	1485	0.04194	-8
1486	0.04516	1487	0.05004	-7
-8	0.0116	-7	0.00586	-8
-8	0.00979	1488	0.06949	-8
1489	0.05	1490	0.04523	-7
-7	0.02183	1491	0.0832	-7
-8	0.02775	-7	0.02707	-8
-8	0.00835	1492	0.0371	-8
-9	0.00826	-8	0.00908	-9
1493	0.06715	1494	0.19774	-8
-9	0.02	-8	0.0288	-9
1495	0.09482	1496	0.00484	-8
-8	0.00843	1497	0.07608	-8
1498	0.07191	1499	0.18644	-7
-7	0.02102	1500	0.02453	-7
-8	0.00168	-7	0.01386	-8
-8	0.00245	1501	0.15832	-8
-8	0.0035	1502	0.03117	-8
-8	0.00328	1503	0.0379	-8
-8	0.00494	1504	0.03145	-8
-8	0.02126	1505	0.02825	-8
-9	0.00987	-8	0.01896	-9
-9	0.00827	1506	0.04312	-9
1507	0.03756	1508	0.0513	-8
1509	0.00888	1510	0.07356	-7
-8	0.00338	-7	0.00168	-8
-8	0.00325	1511	0.04693	-8
-8	0.00992	1512	0.05008	-8
-8	0.01741	1513	0.04231	-8
1514	0.00889	1515	0.04214	-7
-7	0.01818	1516	0.03629	-7
-7	0.01073	1517	0.03566	-7
1518	0.03148	1519	0.05117	-6
-7	0.02967	-6	0.01	-7
-7	0.00331	1520	0.04187	-7
-8	0.00665	-7	0.00661	-8
1521	0.03309	1522	0.05522	-7
1523	0.04649	1524	0.02342	-6
-7	0.03255	-6	0.03645	-7
-8	0.0066	-7	0.00582	-8
-8	0.00493	1525	0.05259	-8
1526	0.07209	1527	0.01858	-7
-7	0.01511	1528	0.0129	-7
-7	0.01619	1529	0.06502	-7
1530	0.04947	1531	0.01131	-6
-6	0.01332	1532	0.00969	-6
